path,canonical_path,split,class_name,label,source_date,source_group,sha256,width,height,mode
test/anomalies/2025-08-08_14-20-39_L0132_1_tile_1728_1728.png,anomalies/objects_parts/2025-08-08_14-20-39_L0132_1_tile_1728_1728.png,test,anomalies,1,2025-08-08_14-20-39,anomaly:2025-08-08_14-20-39_L0132_1,7b8cf6b5333848a139560ec70cd64adf015b39cbb64f83df4f08b8c8db98109e,384,384,RGB
test/anomalies/2025-08-08_14-20-39_L0132_1_tile_1728_2304.png,anomalies/objects_parts/2025-08-08_14-20-39_L0132_1_tile_1728_2304.png,test,anomalies,1,2025-08-08_14-20-39,anomaly:2025-08-08_14-20-39_L0132_1,e9237ea857f2588eed40e79d37b044d5d1b261b4857c07898d26495d18956594,384,384,RGB
test/anomalies/2025-08-08_14-20-39_L0132_1_tile_1728_960.png,anomalies/objects_parts/2025-08-08_14-20-39_L0132_1_tile_1728_960.png,test,anomalies,1,2025-08-08_14-20-39,anomaly:2025-08-08_14-20-39_L0132_1,da8cd600a32065a72026eeccdbe32f97f68962bab4a587be901f8718f1a9f853,384,384,RGB
test/anomalies/2025-08-08_14-20-39_L0132_1_tile_1920_1152.png,anomalies/objects_parts/2025-08-08_14-20-39_L0132_1_tile_1920_1152.png,test,anomalies,1,2025-08-08_14-20-39,anomaly:2025-08-08_14-20-39_L0132_1,0de9f09a0f7b8257257fae1961834291f819c30ca9925e42bf9def4e832125cd,384,384,RGB
test/anomalies/2025-08-08_14-20-39_L0132_1_tile_1920_2304.png,anomalies/objects_parts/2025-08-08_14-20-39_L0132_1_tile_1920_2304.png,test,anomalies,1,2025-08-08_14-20-39,anomaly:2025-08-08_14-20-39_L0132_1,b5d7825db26d1475438d53eaee351e5c7282558815c81c1f6aed4c560779251f,384,384,RGB
test/anomalies/2025-08-08_14-20-39_L0132_1_tile_1920_2496.png,anomalies/objects_parts/2025-08-08_14-20-39_L0132_1_tile_1920_2496.png,test,anomalies,1,2025-08-08_14-20-39,anomaly:2025-08-08_14-20-39_L0132_1,a6ccc095b9da091d98c5ffad844d7a4d541de95c90b79896dd8e83af02b16ff6,384,384,RGB
test/anomalies/2025-08-08_14-20-39_L0132_1_tile_2304_1152.png,anomalies/objects_parts/2025-08-08_14-20-39_L0132_1_tile_2304_1152.png,test,anomalies,1,2025-08-08_14-20-39,anomaly:2025-08-08_14-20-39_L0132_1,91dd65546611327d7000632a3ebe95aeee23bc5980ddc1bad645ff14a2d3925c,384,384,RGB
test/anomalies/2025-08-08_14-20-39_L0132_1_tile_2496_1152.png,anomalies/objects_parts/2025-08-08_14-20-39_L0132_1_tile_2496_1152.png,test,anomalies,1,2025-08-08_14-20-39,anomaly:2025-08-08_14-20-39_L0132_1,9c3bb4628ba5cae9e8934cb4273dec5395eac3e71ca487d66b5a52e722126a91,384,384,RGB
test/anomalies/2025-08-08_14-20-39_L0132_1_tile_2496_1728.png,anomalies/objects_parts/2025-08-08_14-20-39_L0132_1_tile_2496_1728.png,test,anomalies,1,2025-08-08_14-20-39,anomaly:2025-08-08_14-20-39_L0132_1,cccc22ad53056127750262280d6226cb2d1ba41a920c4bf31f6183a4ac1d1172,384,384,RGB
test/anomalies/2025-08-08_14-23-16_L0133_1_tile_1728_1536.png,anomalies/objects_parts/2025-08-08_14-23-16_L0133_1_tile_1728_1536.png,test,anomalies,1,2025-08-08_14-23-16,anomaly:2025-08-08_14-23-16_L0133_1,1009f5aad3a6a603e23c34ba27df17d598aa3fd91d96b111950f71571b4c23a3,384,384,RGB
test/anomalies/2025-08-08_14-23-16_L0133_1_tile_1728_1728.png,anomalies/objects_parts/2025-08-08_14-23-16_L0133_1_tile_1728_1728.png,test,anomalies,1,2025-08-08_14-23-16,anomaly:2025-08-08_14-23-16_L0133_1,3de50f8afaf6568d18abf9ab9de4fb9a45ae566987e075ea42a657d482386290,384,384,RGB
test/anomalies/2025-08-08_14-23-16_L0133_1_tile_1728_960.png,anomalies/objects_parts/2025-08-08_14-23-16_L0133_1_tile_1728_960.png,test,anomalies,1,2025-08-08_14-23-16,anomaly:2025-08-08_14-23-16_L0133_1,d5838f58fef1be61977e33fffda2164df04737c8960790077c403d4cb586530e,384,384,RGB
test/anomalies/2025-08-08_14-23-16_L0133_1_tile_1920_1152.png,anomalies/objects_parts/2025-08-08_14-23-16_L0133_1_tile_1920_1152.png,test,anomalies,1,2025-08-08_14-23-16,anomaly:2025-08-08_14-23-16_L0133_1,e25800085030ca166006f9aaf1c3972b55f5fe38ec467696162a7d116c7299d5,384,384,RGB
test/anomalies/2025-08-08_14-23-16_L0133_1_tile_1920_960.png,anomalies/objects_parts/2025-08-08_14-23-16_L0133_1_tile_1920_960.png,test,anomalies,1,2025-08-08_14-23-16,anomaly:2025-08-08_14-23-16_L0133_1,93bc6dbec84ec075ca1e2b6aadaf535c49c7928d8c48e53be4aea3cd7a7a37a5,384,384,RGB
test/anomalies/2025-08-08_14-23-16_L0133_1_tile_2304_1152.png,anomalies/objects_parts/2025-08-08_14-23-16_L0133_1_tile_2304_1152.png,test,anomalies,1,2025-08-08_14-23-16,anomaly:2025-08-08_14-23-16_L0133_1,7a90c1e34f9b63cfa02af5ae5c6f3f34b67145b23086486cbbc8c407d780af17,384,384,RGB
test/anomalies/2025-08-08_14-23-16_L0133_1_tile_2496_1728.png,anomalies/objects_parts/2025-08-08_14-23-16_L0133_1_tile_2496_1728.png,test,anomalies,1,2025-08-08_14-23-16,anomaly:2025-08-08_14-23-16_L0133_1,1e211d3a71909051770c97b428647134751e2edea6c1d48de95ea0c56529ad97,384,384,RGB
test/anomalies/2025-08-14_14-33-39_L0117_1_tile_2112_1152.png,anomalies/objects_parts/2025-08-14_14-33-39_L0117_1_tile_2112_1152.png,test,anomalies,1,2025-08-14_14-33-39,anomaly:2025-08-14_14-33-39_L0117_1,5efe5d8a5a9ac3b4e5bb07f80a81bd1c7951e52ffae3c3b11aaac966b97da641,384,384,RGB
test/anomalies/2025-08-14_14-44-14_L0123_1_tile_1920_1152.png,anomalies/objects_parts/2025-08-14_14-44-14_L0123_1_tile_1920_1152.png,test,anomalies,1,2025-08-14_14-44-14,anomaly:2025-08-14_14-44-14_L0123_1,ee973155de6db5d5a6dd2ae946b080e29996b7aacf449c1182aad0567e3fba80,384,384,RGB
test/anomalies/2025-08-14_14-44-14_L0123_1_tile_2112_1152.png,anomalies/objects_parts/2025-08-14_14-44-14_L0123_1_tile_2112_1152.png,test,anomalies,1,2025-08-14_14-44-14,anomaly:2025-08-14_14-44-14_L0123_1,91d943a81b2c66d1ad36970479783ad87ca00c76706352c82f6386d0cf8bfd73,384,384,RGB
test/anomalies/2025-08-14_14-44-14_L0123_1_tile_2112_2304.png,anomalies/objects_parts/2025-08-14_14-44-14_L0123_1_tile_2112_2304.png,test,anomalies,1,2025-08-14_14-44-14,anomaly:2025-08-14_14-44-14_L0123_1,3c2e58b326187c2efa185d13442f09e25a9ee982ca71bcb1d81427c92c4bfdf6,384,384,RGB
test/anomalies/2025-08-14_14-44-14_L0123_1_tile_2112_960.png,anomalies/objects_parts/2025-08-14_14-44-14_L0123_1_tile_2112_960.png,test,anomalies,1,2025-08-14_14-44-14,anomaly:2025-08-14_14-44-14_L0123_1,47b7c0a3b7215196919d6f6e441e64f2f43e03dec0678d6e356d874908a3f27b,384,384,RGB
test/anomalies/2025-08-14_14-44-14_L0123_1_tile_2304_1728.png,anomalies/objects_parts/2025-08-14_14-44-14_L0123_1_tile_2304_1728.png,test,anomalies,1,2025-08-14_14-44-14,anomaly:2025-08-14_14-44-14_L0123_1,056e705abcb75a3e1cc3e6b5742679b2d9ee7f8b0b73f9bdfbc95228c61ab542,384,384,RGB
test/anomalies/2025-08-14_14-44-14_L0123_1_tile_2496_1728.png,anomalies/objects_parts/2025-08-14_14-44-14_L0123_1_tile_2496_1728.png,test,anomalies,1,2025-08-14_14-44-14,anomaly:2025-08-14_14-44-14_L0123_1,de9262e5823a26d4114d74b5bcf14b1ec4e7a2422e7fe5c0d06eb0575ae0a1f0,384,384,RGB
test/anomalies/2025-08-14_14-44-14_L0123_1_tile_3072_960.png,anomalies/objects_parts/2025-08-14_14-44-14_L0123_1_tile_3072_960.png,test,anomalies,1,2025-08-14_14-44-14,anomaly:2025-08-14_14-44-14_L0123_1,275ef32eb77ef7a4619a6bd83e19782140128f4051ce7b7d466937b71e6f0200,384,384,RGB
test/anomalies/2025-08-14_14-44-14_L0123_1_tile_3264_960.png,anomalies/objects_parts/2025-08-14_14-44-14_L0123_1_tile_3264_960.png,test,anomalies,1,2025-08-14_14-44-14,anomaly:2025-08-14_14-44-14_L0123_1,3961d95e3c19c6f679d669b725e79c1ac5577f4aa94373b795295071fef3d1bc,384,384,RGB
test/anomalies/2025-09-10_15-20-02_L0122_1_tile_2880_2112.png,anomalies/objects_parts/2025-09-10_15-20-02_L0122_1_tile_2880_2112.png,test,anomalies,1,2025-09-10_15-20-02,anomaly:2025-09-10_15-20-02_L0122_1,e74ded2ece9a83843bc7993d80343c66ea96b7462e5d3b11f80ec5c6c716b82b,384,384,RGB
test/anomalies/2025-09-10_15-37-12_L0130_1_tile_2496_1728.png,anomalies/objects_parts/2025-09-10_15-37-12_L0130_1_tile_2496_1728.png,test,anomalies,1,2025-09-10_15-37-12,anomaly:2025-09-10_15-37-12_L0130_1,39cbfdc9168d4c1720f8520f89369afa19fe4e8d8b015210a4845c9dff9416ee,384,384,RGB
test/anomalies/2025-09-10_15-37-12_L0130_1_tile_2688_1536.png,anomalies/objects_parts/2025-09-10_15-37-12_L0130_1_tile_2688_1536.png,test,anomalies,1,2025-09-10_15-37-12,anomaly:2025-09-10_15-37-12_L0130_1,b1cc6dcace84fa87260665d3d62c5e5ca421aa2bc47d04a4003efe3a52329d52,384,384,RGB
test/anomalies/2025-09-10_15-37-12_L0130_1_tile_2688_1728.png,anomalies/objects_parts/2025-09-10_15-37-12_L0130_1_tile_2688_1728.png,test,anomalies,1,2025-09-10_15-37-12,anomaly:2025-09-10_15-37-12_L0130_1,9a19a94328c303940759689f0cad159e9a01ffa041fe639960935e91bd486c03,384,384,RGB
test/anomalies/2025-09-24_14-46-03_L0097_1_tile_1728_960.png,anomalies/objects_parts/2025-09-24_14-46-03_L0097_1_tile_1728_960.png,test,anomalies,1,2025-09-24_14-46-03,anomaly:2025-09-24_14-46-03_L0097_1,14fcc0ed51d72c9acba36490f4e6711ab5f39d26c20209577ac392030231b6c6,384,384,RGB
test/anomalies/2025-09-24_14-46-03_L0097_1_tile_2496_960.png,anomalies/objects_parts/2025-09-24_14-46-03_L0097_1_tile_2496_960.png,test,anomalies,1,2025-09-24_14-46-03,anomaly:2025-09-24_14-46-03_L0097_1,c4948782f99f48a14c6b12647042eb9bda07946bb6abce17a428f36ada08e8db,384,384,RGB
test/anomalies/2025-09-24_15-04-12_L0102_1_tile_1920_1536.png,anomalies/objects_parts/2025-09-24_15-04-12_L0102_1_tile_1920_1536.png,test,anomalies,1,2025-09-24_15-04-12,anomaly:2025-09-24_15-04-12_L0102_1,8dfacbd1983806f4adf2673649d0a58ba505edb7f00ae42f976e01ae8e22c309,384,384,RGB
test/anomalies/2025-09-24_15-04-12_L0102_1_tile_1920_960.png,anomalies/objects_parts/2025-09-24_15-04-12_L0102_1_tile_1920_960.png,test,anomalies,1,2025-09-24_15-04-12,anomaly:2025-09-24_15-04-12_L0102_1,733b7244c5bc3a271a91b6b3423d6414c3f12f7eaa2a40b2c6270c860a213886,384,384,RGB
test/anomalies/2025-09-24_15-04-12_L0102_1_tile_2496_960.png,anomalies/objects_parts/2025-09-24_15-04-12_L0102_1_tile_2496_960.png,test,anomalies,1,2025-09-24_15-04-12,anomaly:2025-09-24_15-04-12_L0102_1,9f952489f544e09b72b5a8ba612b970bccce549eb60a5c3d552f171bce963613,384,384,RGB
test/anomalies/2025-09-24_15-04-12_L0102_1_tile_2688_960.png,anomalies/objects_parts/2025-09-24_15-04-12_L0102_1_tile_2688_960.png,test,anomalies,1,2025-09-24_15-04-12,anomaly:2025-09-24_15-04-12_L0102_1,862f59ae3659d8df08520ddae4b0236bcf48c4c71220b1962bf230407c1da8c4,384,384,RGB
test/anomalies/2025-09-24_15-17-17_L0105_1_tile_1728_960.png,anomalies/objects_parts/2025-09-24_15-17-17_L0105_1_tile_1728_960.png,test,anomalies,1,2025-09-24_15-17-17,anomaly:2025-09-24_15-17-17_L0105_1,1dfab1b355f87d1a99f8e4b903761c90d396de35e9c317993f38f2457c268e1c,384,384,RGB
test/anomalies/2025-09-24_15-17-17_L0105_1_tile_1920_1536.png,anomalies/objects_parts/2025-09-24_15-17-17_L0105_1_tile_1920_1536.png,test,anomalies,1,2025-09-24_15-17-17,anomaly:2025-09-24_15-17-17_L0105_1,f3e0be15fb7810e81bbc87dabbe3f0d0a5451cf25b0baa287ddcf7398d5fcf75,384,384,RGB
test/anomalies/2025-09-24_15-17-17_L0105_1_tile_2112_960.png,anomalies/objects_parts/2025-09-24_15-17-17_L0105_1_tile_2112_960.png,test,anomalies,1,2025-09-24_15-17-17,anomaly:2025-09-24_15-17-17_L0105_1,c8a1bdca2569e5bacfe93f63fa5a24590684a9128ca3f001bf04eb275947f4a2,384,384,RGB
test/anomalies/2025-09-24_15-17-17_L0105_1_tile_2496_960.png,anomalies/objects_parts/2025-09-24_15-17-17_L0105_1_tile_2496_960.png,test,anomalies,1,2025-09-24_15-17-17,anomaly:2025-09-24_15-17-17_L0105_1,64e3948f6eef0f6a36b77a63650a95fd66881deebd922c43ae5f6fd990062653,384,384,RGB
test/anomalies/2025-09-24_15-17-17_L0105_1_tile_2688_960.png,anomalies/objects_parts/2025-09-24_15-17-17_L0105_1_tile_2688_960.png,test,anomalies,1,2025-09-24_15-17-17,anomaly:2025-09-24_15-17-17_L0105_1,69152ee7c2a65e25879ae62e938fcb855d09601e5084a92623a3c7c0b45a5b67,384,384,RGB
test/anomalies/2025-09-24_15-17-17_L0105_1_tile_2880_2304.png,anomalies/objects_parts/2025-09-24_15-17-17_L0105_1_tile_2880_2304.png,test,anomalies,1,2025-09-24_15-17-17,anomaly:2025-09-24_15-17-17_L0105_1,47400dc67c8c8ab271c056d32f9794792857b200801a9cc8acb99093be31b2ee,384,384,RGB
